Date Time,ESZ8,Open,High,Low,Last,Volume,Open Interest,range,Over_50_points
2016-03-08,ESZ8,1978.5,1979.75,1955.5,1960.5,1931272,2931226,24.25,False
2016-03-09,ESZ8,1961.25,1973.5,1957.5,1968.5,1744984,2746033,16.0,False
2016-03-10,ESZ8,1969.75,1989.75,1946.75,1968.25,1048138,875859,43.0,False
2016-03-11,ESZ8,1968.5,2001.5,1966.75,1999.25,1828591,1329369,34.75,False
2016-03-14,ESZ8,1998.25,2003.75,1990.75,1998.0,1651775,1761358,13.0,False
2016-03-15,ESZ8,1998.0,1998.75,1983.75,1995.25,1910850,2333364,15.0,False
2016-03-16,ESZ8,1995.5,2011.5,1985.75,2006.0,2043775,2630307,25.75,False
2016-03-17,ESZ8,2005.75,2025.5,1994.5,2019.0,2136877,2781180,31.0,False
2016-03-18,ESZ8,2020.0,2031.5,2015.75,2026.25,1775664,2810412,15.75,False
2016-03-21,ESZ8,2025.25,2033.25,2019.75,2031.5,1278261,2804277,13.5,False
2016-03-22,ESZ8,2032.0,2036.25,2017.5,2031.25,1496196,2811527,18.75,False
2016-03-23,ESZ8,2031.75,2034.0,2014.0,2017.5,1557185,2811251,20.0,False
2016-03-24,ESZ8,2016.75,2019.0,2001.0,2017.25,1524072,2802444,18.0,False
2016-03-28,ESZ8,2019.0,2028.5,2010.75,2016.75,907834,2808249,17.75,False
2016-03-29,ESZ8,2016.5,2038.0,2008.0,2036.25,1549483,2839325,30.0,False
2016-03-30,ESZ8,2037.25,2053.25,2035.5,2044.0,1627085,2857423,17.75,False
2016-03-31,ESZ8,2044.25,2048.5,2036.0,2040.25,1736311,2840616,12.5,False
2016-04-01,ESZ8,2041.5,2055.75,2024.0,2053.75,2051323,2868902,31.75,False
2016-04-04,ESZ8,2052.75,2060.25,2043.0,2046.25,1380117,2854772,17.25,False
2016-04-05,ESZ8,2044.25,2044.25,2023.0,2027.5,1827488,2855118,21.25,False
2016-04-06,ESZ8,2030.75,2049.25,2023.75,2049.0,1894599,2853456,25.5,False
2016-04-07,ESZ8,2048.5,2050.75,2014.75,2023.75,2052195,2866053,36.0,False
2016-04-08,ESZ8,2023.25,2043.0,2019.0,2029.5,1768420,2847223,24.0,False
2016-04-11,ESZ8,2029.75,2045.25,2021.25,2023.25,1679757,2856177,24.0,False
2016-04-12,ESZ8,2021.25,2047.25,2018.0,2044.5,1831285,2841320,29.25,False
2016-04-13,ESZ8,2044.0,2065.75,2042.75,2064.75,1637033,2848286,23.0,False
2016-04-14,ESZ8,2065.0,2070.5,2057.25,2065.25,1363745,2845632,13.25,False
2016-04-15,ESZ8,2066.5,2068.75,2058.25,2063.75,1230494,2824244,10.5,False
2016-04-18,ESZ8,2053.0,2077.5,2047.25,2075.5,1400343,2852963,30.25,False
2016-04-19,ESZ8,2074.0,2087.25,2073.5,2082.5,1565161,2851161,13.75,False
2016-04-20,ESZ8,2083.0,2094.0,2074.5,2086.75,1464683,2857101,19.5,False
2016-04-21,ESZ8,2086.5,2092.75,2067.5,2071.5,1638276,2826367,25.25,False
2016-04-22,ESZ8,2068.5,2077.75,2063.75,2074.75,1497994,2844218,14.0,False
2016-04-25,ESZ8,2080.25,2080.25,2059.75,2072.0,1280888,2847329,20.5,False
2016-04-26,ESZ8,2073.0,2080.0,2068.25,2077.25,1225834,2842322,11.75,False
2016-04-27,ESZ8,2071.0,2082.75,2065.0,2079.5,1420203,2837325,17.75,False
2016-04-28,ESZ8,2081.25,2083.0,2054.0,2061.25,1938653,2820781,29.0,False
2016-04-29,ESZ8,2062.5,2064.75,2034.5,2047.75,2419757,2773168,30.25,False
2016-05-02,ESZ8,2049.5,2066.25,2044.25,2063.0,1306173,2775854,22.0,False
2016-05-03,ESZ8,2064.25,2065.0,2036.75,2045.75,1827577,2776044,28.25,False
2016-05-04,ESZ8,2046.25,2049.0,2027.75,2035.75,1557981,2793137,21.25,False
2016-05-05,ESZ8,2035.25,2048.75,2028.25,2032.75,1433289,2793851,20.5,False
2016-05-06,ESZ8,2032.25,2043.25,2019.25,2041.5,1813432,2784714,24.0,False
2016-05-09,ESZ8,2041.75,2048.5,2037.0,2043.0,1370423,2786287,11.5,False
2016-05-10,ESZ8,2042.75,2068.5,2036.75,2066.25,1416966,2818389,31.75,False
2016-05-11,ESZ8,2066.0,2067.5,2046.25,2046.75,1471852,2791285,21.25,False
2016-05-12,ESZ8,2047.75,2061.5,2037.25,2047.5,1799103,2788453,24.25,False
2016-05-13,ESZ8,2048.0,2052.25,2027.25,2032.25,1878403,2795106,25.0,False
2016-05-16,ESZ8,2030.0,2057.25,2023.75,2051.5,1421736,2807176,33.5,False
2016-05-17,ESZ8,2050.75,2058.25,2025.5,2032.25,1988181,2803597,32.75,False
2016-05-18,ESZ8,2032.5,2046.5,2019.5,2030.25,2085972,2825083,27.0,False
2016-05-19,ESZ8,2032.25,2033.5,2010.75,2027.5,2055973,2849694,22.75,False
2016-05-20,ESZ8,2027.5,2044.25,2026.0,2038.75,1583721,2883517,18.25,False
2016-05-23,ESZ8,2042.0,2044.75,2032.25,2034.0,1183296,2890979,12.5,False
2016-05-24,ESZ8,2033.75,2066.0,2030.0,2063.75,1603195,2921127,36.0,False
2016-05-25,ESZ8,2063.75,2081.25,2062.25,2076.0,1442270,2921940,19.0,False
2016-05-26,ESZ8,2077.5,2080.5,2071.25,2078.5,968439,2915095,9.25,False
2016-05-27,ESZ8,2079.25,2087.5,2076.75,2086.0,1035175,2923990,10.75,False
2016-05-31,ESZ8,2088.75,2092.5,2074.75,2083.75,1631254,2920359,17.75,False
2016-06-01,ESZ8,2082.75,2088.0,2072.0,2086.75,1317565,2929830,16.0,False
2016-06-02,ESZ8,2085.5,2093.5,2075.5,2092.5,1299962,2962011,18.0,False
2016-06-03,ESZ8,2092.25,2094.75,2071.5,2086.5,1746160,2982125,23.25,False
2016-06-06,ESZ8,2086.25,2101.0,2082.75,2097.0,1272974,2969778,18.25,False
2016-06-07,ESZ8,2097.0,2106.75,2095.25,2099.0,1125951,2946364,11.5,False
2016-06-08,ESZ8,2099.0,2108.5,2095.25,2106.75,1308451,2850221,13.25,False
2016-06-09,ESZ8,2106.25,2107.25,2095.0,2103.0,785978,776981,12.25,False
2016-06-10,ESZ8,2102.25,2102.5,2077.25,2085.0,1799239,1213016,25.25,False
2016-06-13,ESZ8,2078.75,2087.0,2064.25,2067.5,2515271,1865658,22.75,False
2016-06-14,ESZ8,2065.0,2070.5,2052.5,2063.75,2770212,2419029,18.0,False
2016-06-15,ESZ8,2062.25,2077.25,2057.5,2061.25,1917677,2680115,19.75,False
2016-06-16,ESZ8,2060.25,2069.25,2038.5,2068.25,2446637,2759833,30.75,False
2016-06-17,ESZ8,2066.5,2072.5,2051.0,2056.75,1833560,2774441,21.5,False
2016-06-20,ESZ8,2068.75,2090.25,2068.0,2072.0,1598465,2781532,22.25,False
2016-06-21,ESZ8,2076.75,2083.75,2071.75,2078.25,1400709,2769327,12.0,False
2016-06-22,ESZ8,2077.0,2089.0,2073.0,2074.5,1419838,2779028,16.0,False
2016-06-23,ESZ8,2080.75,2111.0,2080.75,2103.5,1314510,2767191,30.25,False
2016-06-24,ESZ8,2113.5,2117.25,1996.75,2016.25,4174598,2936291,120.5,True
2016-06-27,ESZ8,2011.5,2020.25,1979.25,1982.75,3021015,2971282,41.0,False
2016-06-28,ESZ8,1980.25,2027.5,1980.0,2026.25,2285755,2938555,47.5,False
2016-06-29,ESZ8,2026.0,2072.5,2020.5,2064.5,2065151,3014342,52.0,True
2016-06-30,ESZ8,2070.0,2089.0,2054.25,2088.0,2301226,2999878,34.75,False
2016-07-01,ESZ8,2084.25,2098.5,2079.25,2094.0,1665376,2964059,19.25,False
2016-07-05,ESZ8,2097.5,2102.5,2070.25,2080.5,1862935,2990285,32.25,False
2016-07-06,ESZ8,2081.75,2092.25,2063.5,2091.75,2054794,2991181,28.75,False
2016-07-07,ESZ8,2089.75,2099.75,2079.5,2089.75,1666356,2972636,20.25,False
2016-07-08,ESZ8,2089.75,2123.25,2085.25,2118.25,1962358,2990354,38.0,False
2016-07-11,ESZ8,2118.0,2134.5,2117.75,2128.0,1467322,2989265,16.75,False
2016-07-12,ESZ8,2128.5,2147.0,2126.25,2143.5,1704053,2954643,20.75,False
2016-07-13,ESZ8,2143.5,2150.0,2137.25,2143.75,1633489,2971143,12.75,False
2016-07-14,ESZ8,2143.0,2165.75,2140.5,2155.0,1782561,2972196,25.25,False
2016-07-15,ESZ8,2154.25,2162.5,2141.0,2150.5,1518276,2929258,21.5,False
2016-07-18,ESZ8,2152.25,2161.0,2150.5,2157.75,1205765,2948315,10.5,False
2016-07-19,ESZ8,2157.75,2158.5,2149.0,2156.5,1151631,2949823,9.5,False
2016-07-20,ESZ8,2156.75,2167.5,2153.0,2165.25,1134131,2941964,14.5,False
2016-07-21,ESZ8,2166.0,2168.0,2151.25,2155.75,1300678,2924164,16.75,False
2016-07-22,ESZ8,2156.75,2167.0,2153.75,2165.25,1133059,2948052,13.25,False
2016-07-25,ESZ8,2165.5,2170.25,2153.5,2160.0,1264905,2933070,16.75,False
2016-07-26,ESZ8,2160.5,2165.75,2151.5,2161.0,1609035,2934771,14.25,False
2016-07-27,ESZ8,2163.75,2167.0,2149.75,2158.25,1642569,2924284,17.25,False
2016-07-28,ESZ8,2160.5,2166.25,2151.25,2162.5,1622142,2925225,15.0,False
2016-07-29,ESZ8,2163.25,2169.5,2155.25,2166.0,1718155,2881534,14.25,False
2016-08-01,ESZ8,2171.75,2175.5,2157.5,2162.25,1659094,2894206,18.0,False
2016-08-02,ESZ8,2163.75,2168.75,2139.25,2150.5,1958950,2902982,29.5,False
2016-08-03,ESZ8,2150.0,2156.0,2143.0,2154.75,1371176,2900807,13.0,False
2016-08-04,ESZ8,2154.5,2162.0,2151.75,2157.0,1239577,2885181,10.25,False
2016-08-05,ESZ8,2157.25,2176.25,2157.0,2174.5,1370482,2882132,19.25,False
2016-08-08,ESZ8,2173.75,2180.75,2171.0,2173.25,970557,2855905,9.75,False
2016-08-09,ESZ8,2173.75,2181.25,2171.5,2175.25,1191826,2877471,9.75,False
2016-08-10,ESZ8,2175.75,2179.25,2165.5,2170.5,1371937,2892125,13.75,False
2016-08-11,ESZ8,2170.25,2183.0,2167.75,2179.5,1326004,2894148,15.25,False
2016-08-12,ESZ8,2179.5,2181.75,2173.25,2178.0,1270055,2893992,8.5,False
2016-08-15,ESZ8,2178.5,2188.5,2178.25,2183.75,1090675,2918800,10.25,False
2016-08-16,ESZ8,2183.75,2184.0,2173.0,2174.5,1391768,2892388,11.0,False
2016-08-17,ESZ8,2175.25,2179.75,2163.25,2177.5,1702425,2895653,16.5,False
2016-08-18,ESZ8,2178.5,2182.25,2174.0,2181.25,1201115,2910049,8.25,False
2016-08-19,ESZ8,2181.25,2182.0,2170.25,2179.5,1431860,2911683,11.75,False
2016-08-22,ESZ8,2179.5,2182.25,2171.25,2179.25,1543249,2920136,11.0,False
2016-08-23,ESZ8,2178.5,2189.25,2177.0,2183.0,1125503,2940595,12.25,False
2016-08-24,ESZ8,2183.5,2185.5,2166.5,2172.75,1508048,2941003,19.0,False
2016-08-25,ESZ8,2172.75,2175.0,2165.25,2171.25,1501328,2938857,9.75,False
2016-08-26,ESZ8,2171.75,2184.5,2155.25,2166.25,2535682,2944282,29.25,False
2016-08-29,ESZ8,2165.5,2180.0,2162.25,2177.0,1245215,2971033,17.75,False
2016-08-30,ESZ8,2177.75,2179.25,2166.25,2173.0,1372345,2947680,13.0,False
2016-08-31,ESZ8,2173.5,2174.0,2157.25,2167.25,1864629,2969745,16.75,False
2016-09-01,ESZ8,2166.75,2175.0,2152.5,2165.0,1943431,2968916,22.5,False
2016-09-02,ESZ8,2164.0,2181.5,2162.0,2175.75,1700143,2959084,19.5,False
2016-09-06,ESZ8,2177.0,2184.0,2170.75,2182.25,1627643,2937524,13.25,False
2016-09-07,ESZ8,2183.0,2184.5,2175.25,2182.25,1459543,2892549,9.25,False
2016-09-08,ESZ8,2182.25,2187.0,2173.5,2175.25,866144,826592,13.5,False
2016-09-09,ESZ8,2174.5,2176.0,2117.5,2120.25,2818480,1446823,58.5,True
2016-09-12,ESZ8,2119.5,2160.25,2104.5,2156.25,3327280,1985223,55.75,True
2016-09-13,ESZ8,2154.75,2155.0,2116.5,2126.5,3724471,2442135,38.5,False
2016-09-14,ESZ8,2129.25,2138.75,2116.25,2117.5,2546136,2691473,22.5,False
2016-09-15,ESZ8,2119.25,2148.75,2112.0,2142.25,2301296,2818070,36.75,False
2016-09-16,ESZ8,2140.75,2141.25,2127.25,2136.75,2064530,2860255,14.0,False
2016-09-19,ESZ8,2136.5,2151.0,2132.0,2137.25,1527880,2886280,19.0,False
2016-09-20,ESZ8,2138.0,2147.75,2133.25,2135.25,1385876,2895223,14.5,False
2016-09-21,ESZ8,2134.25,2161.75,2130.5,2160.5,1826950,2907266,31.25,False
2016-09-22,ESZ8,2160.5,2177.0,2157.0,2172.5,1523998,2912107,20.0,False
2016-09-23,ESZ8,2172.5,2173.75,2160.25,2162.25,1448300,2905516,13.5,False
2016-09-26,ESZ8,2160.5,2163.75,2141.0,2144.0,1602771,2885941,22.75,False
2016-09-27,ESZ8,2143.5,2158.25,2137.0,2157.0,1659780,2880648,21.25,False
2016-09-28,ESZ8,2156.25,2169.5,2148.25,2167.5,1733016,2895144,21.25,False
2016-09-29,ESZ8,2166.5,2171.25,2141.5,2152.75,2306654,2894929,29.75,False
2016-09-30,ESZ8,2150.0,2172.5,2140.0,2164.75,1989690,2898001,32.5,False
2016-10-03,ESZ8,2163.0,2168.25,2151.0,2157.5,1406125,2878657,17.25,False
2016-10-04,ESZ8,2158.0,2164.0,2140.25,2149.0,2143439,2912290,23.75,False
2016-10-05,ESZ8,2148.5,2162.25,2145.25,2157.5,1369566,2921730,17.0,False
2016-10-06,ESZ8,2157.5,2161.5,2147.5,2160.75,1209239,2920563,14.0,False
2016-10-07,ESZ8,2159.5,2165.75,2142.25,2150.75,1958026,2913295,23.5,False
2016-10-10,ESZ8,2156.25,2167.75,2152.75,2163.25,952867,2942901,15.0,False
2016-10-11,ESZ8,2163.75,2165.0,2126.0,2138.75,2243746,2927494,39.0,False
2016-10-12,ESZ8,2137.25,2145.0,2130.5,2135.75,1483026,2929169,14.5,False
2016-10-13,ESZ8,2132.0,2136.5,2112.0,2130.5,2195134,2928712,24.5,False
2016-10-14,ESZ8,2130.5,2147.5,2126.5,2131.25,1841156,2920332,21.0,False
2016-10-17,ESZ8,2130.5,2134.25,2121.0,2127.25,1251946,2925829,13.25,False
2016-10-18,ESZ8,2126.75,2144.0,2124.5,2136.25,1139317,2928096,19.5,False
2016-10-19,ESZ8,2135.75,2146.75,2130.75,2142.25,948475,2944305,16.0,False
2016-10-20,ESZ8,2141.75,2148.75,2131.0,2141.25,1611098,2944425,17.75,False
2016-10-21,ESZ8,2140.25,2142.75,2127.5,2139.0,1409837,2968897,15.25,False
2016-10-24,ESZ8,2141.25,2153.25,2139.0,2148.5,1010790,2984151,14.25,False
2016-10-25,ESZ8,2149.0,2154.0,2139.5,2142.25,1198210,2979531,14.5,False
2016-10-26,ESZ8,2139.5,2144.25,2129.0,2138.25,1548442,2976108,15.25,False
2016-10-27,ESZ8,2138.0,2148.0,2126.75,2127.75,1795356,2985869,21.25,False
2016-10-28,ESZ8,2131.5,2139.5,2116.75,2128.0,2391182,2969629,22.75,False
2016-10-31,ESZ8,2124.25,2134.75,2119.0,2124.25,1371713,2977889,15.75,False
2016-11-01,ESZ8,2127.75,2133.75,2095.25,2108.0,2257062,2959958,38.5,False
2016-11-02,ESZ8,2106.5,2110.75,2091.5,2096.5,2013595,2930594,19.25,False
2016-11-03,ESZ8,2092.5,2103.0,2084.0,2087.75,1795490,2951457,19.0,False
2016-11-04,ESZ8,2088.25,2098.5,2083.0,2084.25,2079129,2916104,15.5,False
2016-11-07,ESZ8,2110.25,2135.0,2107.0,2133.25,1761750,2903060,28.0,False
2016-11-08,ESZ8,2133.25,2147.5,2123.25,2139.75,1751369,2896379,24.25,False
2016-11-09,ESZ8,2142.25,2171.0,2032.75,2164.5,5280237,2934892,138.25,True
2016-11-10,ESZ8,2163.75,2184.75,2152.0,2171.5,3132340,2927509,32.75,False
2016-11-11,ESZ8,2169.25,2174.75,2152.75,2165.75,1883989,2862982,22.0,False
2016-11-14,ESZ8,2168.75,2178.75,2156.5,2164.75,1815339,2858070,22.25,False
2016-11-15,ESZ8,2165.25,2184.0,2162.75,2183.5,1443589,2867069,21.25,False
2016-11-16,ESZ8,2183.25,2189.25,2173.0,2177.0,1327887,2892791,16.25,False
2016-11-17,ESZ8,2176.75,2189.75,2176.0,2188.5,1350348,2918293,13.75,False
2016-11-18,ESZ8,2188.25,2191.75,2180.75,2185.0,1280719,2932291,11.0,False
2016-11-21,ESZ8,2183.75,2200.75,2182.75,2197.25,1233201,2972343,18.0,False
2016-11-22,ESZ8,2197.5,2207.25,2196.0,2204.5,1257560,2975324,11.25,False
2016-11-23,ESZ8,2205.5,2207.75,2196.25,2205.0,1101994,2980896,11.5,False
2016-11-25,ESZ8,2205.25,2216.0,2201.75,2215.5,561560,2997249,14.25,False
2016-11-28,ESZ8,2212.25,2213.75,2202.5,2205.0,1371374,2989883,11.25,False
2016-11-29,ESZ8,2204.5,2213.75,2200.5,2208.0,1405556,3000528,13.25,False
2016-11-30,ESZ8,2207.5,2218.0,2201.5,2203.0,1960189,2970185,16.5,False
2016-12-01,ESZ8,2203.75,2207.25,2190.25,2196.25,2148721,2958961,17.0,False
2016-12-02,ESZ8,2194.75,2201.5,2188.5,2196.25,1682042,2925447,13.0,False
2016-12-05,ESZ8,2188.25,2213.0,2183.25,2208.5,1663731,2923523,29.75,False
2016-12-06,ESZ8,2209.25,2216.25,2204.5,2214.25,1483946,2883375,11.75,False
2016-12-07,ESZ8,2215.5,2245.5,2211.0,2241.0,2328449,2747403,34.5,False
2016-12-08,ESZ8,2240.75,2255.5,2237.25,2252.0,803345,686875,18.25,False
2016-12-09,ESZ8,2251.0,2265.25,2249.25,2264.25,1609142,1154579,16.0,False
2016-12-12,ESZ8,2264.75,2274.25,2256.25,2260.0,1973091,1706174,18.0,False
2016-12-13,ESZ8,2259.75,2282.5,2257.25,2277.25,2325023,2245145,25.25,False
2016-12-14,ESZ8,2277.5,2282.0,2252.5,2261.5,2267763,2592645,29.5,False
2016-12-15,ESZ8,2261.25,2277.25,2256.75,2268.0,1976782,2678369,20.5,False
2016-12-16,ESZ8,2269.0,2273.5,2259.0,2264.75,1415262,2726523,14.5,False
2016-12-19,ESZ8,2265.5,2273.25,2263.5,2269.5,928690,2732597,9.75,False
2016-12-20,ESZ8,2269.75,2279.0,2269.5,2276.0,814005,2748679,9.5,False
2016-12-21,ESZ8,2276.75,2277.5,2267.5,2270.0,667705,2735177,10.0,False
2016-12-22,ESZ8,2267.75,2270.5,2261.0,2268.25,847626,2756335,9.5,False
2016-12-23,ESZ8,2267.0,2270.5,2263.75,2269.5,396535,2755246,6.75,False
2016-12-27,ESZ8,2268.25,2279.0,2267.25,2270.5,498741,2744092,11.75,False
2016-12-28,ESZ8,2270.75,2277.0,2253.0,2254.75,1000606,2758174,24.0,False
2016-12-29,ESZ8,2255.0,2259.5,2249.0,2254.5,913220,2752438,10.5,False
2016-12-30,ESZ8,2255.75,2262.25,2237.5,2245.75,1281987,2787056,24.75,False
2017-01-03,ESZ8,2250.25,2269.0,2249.0,2262.0,1810351,2799661,20.0,False
2017-01-04,ESZ8,2262.25,2276.75,2260.5,2273.75,1404875,2804829,16.25,False
2017-01-05,ESZ8,2274.0,2275.5,2263.5,2273.75,1324035,2807328,12.0,False
2017-01-06,ESZ8,2273.75,2286.5,2267.75,2281.0,1551007,2815455,18.75,False
2017-01-09,ESZ8,2280.75,2284.75,2273.0,2274.5,1025182,2814013,11.75,False
2017-01-10,ESZ8,2274.0,2283.5,2269.0,2273.25,1304523,2813855,14.5,False
2017-01-11,ESZ8,2273.25,2281.25,2264.5,2280.0,1733727,2812470,16.75,False
2017-01-12,ESZ8,2280.0,2280.0,2258.0,2273.0,1752976,2793398,22.0,False
2017-01-13,ESZ8,2274.0,2283.0,2272.25,2282.0,1192660,2803386,10.75,False
2017-01-17,ESZ8,2279.75,2280.0,2266.75,2272.25,1540220,2791366,13.25,False
2017-01-18,ESZ8,2271.5,2278.0,2267.75,2276.0,1111992,2790421,10.25,False
2017-01-19,ESZ8,2275.0,2279.0,2262.5,2271.0,1386240,2813697,16.5,False
2017-01-20,ESZ8,2270.5,2282.25,2269.25,2275.5,1737181,2793940,13.0,False
2017-01-23,ESZ8,2275.5,2277.0,2261.25,2271.5,1474482,2821419,15.75,False
2017-01-24,ESZ8,2270.25,2290.0,2269.0,2284.0,1273116,2847811,21.0,False
2017-01-25,ESZ8,2285.25,2304.75,2284.25,2303.5,1386477,2855527,20.5,False
2017-01-26,ESZ8,2303.25,2309.0,2299.0,2303.5,1170427,2835457,10.0,False
2017-01-27,ESZ8,2303.5,2306.25,2296.5,2298.5,942076,2819735,9.75,False
2017-01-30,ESZ8,2291.5,2295.25,2272.75,2285.5,1850992,2805447,22.5,False
2017-01-31,ESZ8,2285.25,2287.75,2271.75,2284.0,1628810,2807756,16.0,False
2017-02-01,ESZ8,2286.5,2294.5,2277.75,2284.0,1565006,2829202,16.75,False
2017-02-02,ESZ8,2284.5,2289.25,2274.0,2285.0,1414426,2817455,15.25,False
2017-02-03,ESZ8,2283.5,2303.5,2280.0,2300.5,1415043,2831500,23.5,False
2017-02-06,ESZ8,2302.5,2303.75,2293.0,2296.0,1164914,2840033,10.75,False
2017-02-07,ESZ8,2295.75,2304.5,2293.5,2298.0,1202059,2855102,11.0,False
2017-02-08,ESZ8,2295.25,2301.5,2290.5,2299.75,1283261,2882114,11.0,False
2017-02-09,ESZ8,2300.0,2317.25,2297.25,2313.75,1354847,2888499,20.0,False
2017-02-10,ESZ8,2313.75,2325.25,2312.5,2322.25,1177521,2903005,12.75,False
2017-02-13,ESZ8,2323.75,2338.5,2322.75,2335.75,1210205,2938992,15.75,False
2017-02-14,ESZ8,2336.0,2347.25,2329.25,2346.5,1390309,2959085,18.0,False
2017-02-15,ESZ8,2345.0,2361.0,2340.75,2360.0,1532340,2985535,20.25,False
2017-02-16,ESZ8,2359.75,2360.25,2346.25,2355.0,1737007,2986733,14.0,False
2017-02-17,ESZ8,2354.5,2358.25,2346.0,2357.5,1399520,2959348,12.25,False
2017-02-21,ESZ8,2356.0,2374.5,2355.5,2369.5,1653551,2968353,19.0,False
2017-02-22,ESZ8,2369.5,2373.25,2364.75,2370.5,1301504,2968035,8.5,False
2017-02-23,ESZ8,2371.5,2377.0,2362.5,2372.25,1556359,2980360,14.5,False
2017-02-24,ESZ8,2371.0,2375.25,2359.0,2374.5,1551959,2993230,16.25,False
2017-02-27,ESZ8,2372.25,2380.25,2370.5,2377.75,1156575,3011470,9.75,False
2017-02-28,ESZ8,2375.25,2378.25,2367.0,2372.25,1610710,2997859,11.25,False
2017-03-01,ESZ8,2374.0,2410.5,2372.75,2403.0,2171551,3017456,37.75,False
2017-03-02,ESZ8,2401.75,2403.75,2387.5,2391.5,1744834,3006952,16.25,False
2017-03-03,ESZ8,2389.25,2392.75,2383.25,2390.75,1357594,3023373,9.5,False
2017-03-06,ESZ8,2389.75,2390.25,2376.5,2385.0,1376883,3013897,13.75,False
2017-03-07,ESZ8,2380.75,2385.0,2374.0,2376.0,1303962,2984987,11.0,False
2017-03-08,ESZ8,2375.25,2382.5,2369.0,2373.5,1651698,2858334,13.5,False
2017-03-09,ESZ8,2372.75,2378.75,2363.5,2375.75,816870,810266,15.25,False
2017-03-10,ESZ8,2377.0,2388.75,2371.5,2381.0,1865954,1360269,17.25,False
2017-03-13,ESZ8,2380.25,2384.5,2377.25,2384.25,1612837,2009462,7.25,False
2017-03-14,ESZ8,2383.25,2384.0,2367.25,2375.5,2014740,2510965,16.75,False
2017-03-15,ESZ8,2376.0,2400.25,2375.5,2393.0,1775343,2751526,24.75,False
2017-03-16,ESZ8,2391.75,2401.25,2386.0,2391.5,1616078,2805086,15.25,False
2017-03-17,ESZ8,2391.75,2394.75,2385.25,2387.75,1277357,2826536,9.5,False
2017-03-20,ESZ8,2386.25,2388.5,2378.0,2382.75,1076099,2840769,10.5,False
2017-03-21,ESZ8,2381.5,2391.25,2350.5,2354.75,2567939,2863550,40.75,False
2017-03-22,ESZ8,2353.0,2361.25,2344.75,2355.0,1883451,2857290,16.5,False
2017-03-23,ESZ8,2354.75,2368.5,2350.75,2352.5,1631527,2868912,17.75,False
2017-03-24,ESZ8,2353.5,2365.25,2344.25,2357.25,1600274,2875174,21.0,False
2017-03-27,ESZ8,2349.5,2354.0,2330.25,2351.0,1614233,2887081,23.75,False
2017-03-28,ESZ8,2353.0,2373.0,2346.0,2364.0,1623900,2879278,27.0,False
2017-03-29,ESZ8,2365.5,2372.25,2361.25,2369.5,1154538,2859571,11.0,False
2017-03-30,ESZ8,2369.5,2379.25,2365.75,2377.0,1164616,2840998,13.5,False
2017-03-31,ESZ8,2378.0,2379.25,2369.25,2371.75,1568884,2827140,10.0,False
2017-04-03,ESZ8,2370.0,2375.75,2352.5,2368.5,1716027,2833401,23.25,False
2017-04-04,ESZ8,2366.75,2371.25,2357.25,2369.0,1209054,2845954,14.0,False
2017-04-05,ESZ8,2371.25,2387.5,2356.25,2359.0,1938825,2842290,31.25,False
2017-04-06,ESZ8,2358.0,2373.75,2350.5,2366.25,1595949,2849681,23.25,False
2017-04-07,ESZ8,2367.75,2373.25,2349.25,2364.75,1473460,2860278,24.0,False
2017-04-10,ESZ8,2364.25,2375.75,2360.0,2365.0,1351301,2853258,15.75,False
2017-04-11,ESZ8,2366.75,2368.25,2345.75,2363.5,1856700,2874990,22.5,False
2017-04-12,ESZ8,2364.25,2369.0,2350.0,2353.25,1534596,2864722,19.0,False
2017-04-13,ESZ8,2351.25,2357.5,2336.5,2340.0,1587079,2891636,21.0,False
2017-04-17,ESZ8,2336.5,2358.5,2335.25,2357.5,981675,2917728,23.25,False
2017-04-18,ESZ8,2357.5,2359.5,2342.75,2349.75,1432200,2902156,16.75,False
2017-04-19,ESZ8,2350.25,2361.75,2343.75,2346.25,1254296,2916069,18.0,False
2017-04-20,ESZ8,2345.75,2370.75,2345.0,2364.5,1468523,2931794,25.75,False
2017-04-21,ESZ8,2365.25,2368.5,2353.0,2360.0,1277783,2913388,15.5,False
2017-04-24,ESZ8,2378.25,2389.25,2377.75,2382.5,1553985,2930783,11.5,False
2017-04-25,ESZ8,2382.5,2401.75,2380.75,2397.5,1324272,2935704,21.0,False
2017-04-26,ESZ8,2395.5,2407.25,2394.0,2394.75,1493096,2938058,13.25,False
2017-04-27,ESZ8,2394.0,2401.25,2391.25,2398.5,1115269,2923644,10.0,False
2017-04-28,ESZ8,2398.75,2401.25,2390.75,2393.0,1167297,2912638,10.5,False
2017-05-01,ESZ8,2394.0,2403.25,2389.5,2399.5,906278,2921914,13.75,False
2017-05-02,ESZ8,2398.75,2401.25,2394.25,2398.25,958983,2934188,7.0,False
2017-05-03,ESZ8,2396.5,2398.5,2388.0,2395.75,1076558,2956726,10.5,False
2017-05-04,ESZ8,2394.5,2403.25,2388.5,2398.0,1229736,2968492,14.75,False
2017-05-05,ESZ8,2398.5,2411.75,2391.5,2410.25,1127621,2962496,20.25,False
2017-05-08,ESZ8,2415.0,2416.25,2402.25,2407.5,957161,2993818,14.0,False
2017-05-09,ESZ8,2407.0,2412.5,2401.25,2405.75,1105436,3005154,11.25,False
2017-05-10,ESZ8,2404.25,2409.5,2400.0,2407.75,998859,3021048,9.5,False
